module_id,course_id,module_order,module_title,duration_minutes
2117,259,11,Modul 11: Optimasi & Tips,18.0
2118,260,1,Modul 1: Pengenalan & Overview,60.0
2119,260,2,Modul 2: Konsep Dasar,12.0
2120,260,3,Modul 3: Studi Kasus 1,31.0
2121,260,4,Modul 4: Praktik Langsung,27.0
2122,260,5,Modul 5: Studi Kasus 2,36.0
2123,260,6,Modul 6: Teknik Lanjutan,33.0
2124,260,7,Modul 7: Tools & Best Practices,38.0
2125,261,1,Modul 1: Pengenalan & Overview,47.0
2126,261,2,Modul 2: Konsep Dasar,16.0
2127,261,3,Modul 3: Studi Kasus 1,50.0
2128,261,4,Modul 4: Praktik Langsung,59.0
2129,261,5,Modul 5: Studi Kasus 2,41.0
2130,261,6,Modul 6: Teknik Lanjutan,10.0
2131,261,7,Modul 7: Tools & Best Practices,15.0
2132,261,8,Modul 8: Project Mini,47.0
2133,262,1,Modul 1: Pengenalan & Overview,36.0
2134,262,2,Modul 2: Konsep Dasar,60.0
2135,262,3,Modul 3: Studi Kasus 1,54.0
2136,262,4,Modul 4: Praktik Langsung,19.0
2137,262,5,Modul 5: Studi Kasus 2,43.0
2138,262,6,Modul 6: Teknik Lanjutan,25.0
2139,262,7,Modul 7: Tools & Best Practices,49.0
2140,262,8,Modul 8: Project Mini,48.0
2141,262,9,Modul 9: Evaluasi & Quiz,41.0
2142,263,1,Modul 1: Pengenalan & Overview,15.0
2143,263,2,Modul 2: Konsep Dasar,60.0
2144,263,3,Modul 3: Studi Kasus 1,
2145,263,4,Modul 4: Praktik Langsung,25.0
2146,263,5,Modul 5: Studi Kasus 2,43.0
2147,263,6,Modul 6: Teknik Lanjutan,49.0
2148,263,7,Modul 7: Tools & Best Practices,58.0
2149,263,8,Modul 8: Project Mini,42.0
2150,263,9,Modul 9: Evaluasi & Quiz,59.0
2151,263,10,Modul 10: Studi Kasus Lanjutan,23.0
2152,263,11,Modul 11: Optimasi & Tips,22.0
2153,263,12,Modul 12: Final Project,19.0
2154,264,1,Modul 1: Pengenalan & Overview,40.0
2155,264,2,Modul 2: Konsep Dasar,20.0
2156,264,3,Modul 3: Studi Kasus 1,12.0
2157,264,4,Modul 4: Praktik Langsung,33.0
2158,264,5,Modul 5: Studi Kasus 2,37.0
2159,264,6,Modul 6: Teknik Lanjutan,49.0
2160,264,7,Modul 7: Tools & Best Practices,58.0
2161,264,8,Modul 8: Project Mini,16.0
2162,264,9,Modul 9: Evaluasi & Quiz,44.0
2163,264,10,Modul 10: Studi Kasus Lanjutan,60.0
2164,264,11,Modul 11: Optimasi & Tips,42.0
2165,264,12,Modul 12: Final Project,25.0
2166,265,1,Modul 1: Pengenalan & Overview,47.0
2167,265,2,Modul 2: Konsep Dasar,36.0
2168,265,3,Modul 3: Studi Kasus 1,53.0
2169,265,4,Modul 4: Praktik Langsung,24.0
2170,265,5,Modul 5: Studi Kasus 2,30.0
2171,265,6,Modul 6: Teknik Lanjutan,25.0
2172,265,7,Modul 7: Tools & Best Practices,22.0
2173,266,1,Modul 1: Pengenalan & Overview,24.0
2174,266,2,Modul 2: Konsep Dasar,47.0
2175,266,3,Modul 3: Studi Kasus 1,37.0
2176,266,4,Modul 4: Praktik Langsung,49.0
2177,266,5,Modul 5: Studi Kasus 2,34.0
2178,266,6,Modul 6: Teknik Lanjutan,39.0
2179,267,1,Modul 1: Pengenalan & Overview,50.0
2180,267,2,Modul 2: Konsep Dasar,27.0
2181,267,3,Modul 3: Studi Kasus 1,18.0
2182,267,4,Modul 4: Praktik Langsung,46.0
2183,267,5,Modul 5: Studi Kasus 2,18.0
2184,267,6,Modul 6: Teknik Lanjutan,39.0
2185,267,7,Modul 7: Tools & Best Practices,20.0
2186,267,8,Modul 8: Project Mini,24.0
2187,267,9,Modul 9: Evaluasi & Quiz,48.0
2188,267,10,Modul 10: Studi Kasus Lanjutan,60.0
2189,268,1,Modul 1: Pengenalan & Overview,49.0
2190,268,2,Modul 2: Konsep Dasar,46.0
2191,268,3,Modul 3: Studi Kasus 1,24.0
2192,268,4,Modul 4: Praktik Langsung,43.0
2193,268,5,Modul 5: Studi Kasus 2,23.0
2194,268,6,Modul 6: Teknik Lanjutan,39.0
2195,268,7,Modul 7: Tools & Best Practices,56.0
2196,268,8,Modul 8: Project Mini,25.0
2197,268,9,Modul 9: Evaluasi & Quiz,37.0
2198,269,1,Modul 1: Pengenalan & Overview,47.0
2199,269,2,Modul 2: Konsep Dasar,46.0
2200,269,3,Modul 3: Studi Kasus 1,36.0
2201,269,4,Modul 4: Praktik Langsung,12.0
2202,269,5,Modul 5: Studi Kasus 2,56.0
2203,269,6,Modul 6: Teknik Lanjutan,12.0
2204,269,7,Modul 7: Tools & Best Practices,35.0
2205,269,8,Modul 8: Project Mini,54.0
2206,269,9,Modul 9: Evaluasi & Quiz,38.0
2207,269,10,Modul 10: Studi Kasus Lanjutan,15.0
2208,270,1,Modul 1: Pengenalan & Overview,10.0
2209,270,2,Modul 2: Konsep Dasar,36.0
2210,270,3,Modul 3: Studi Kasus 1,18.0
2211,270,4,Modul 4: Praktik Langsung,25.0
2212,270,5,Modul 5: Studi Kasus 2,
2213,270,6,Modul 6: Teknik Lanjutan,52.0
2214,270,7,Modul 7: Tools & Best Practices,55.0
2215,270,8,Modul 8: Project Mini,46.0
2216,270,9,Modul 9: Evaluasi & Quiz,11.0
2217,270,10,Modul 10: Studi Kasus Lanjutan,39.0
2218,270,11,Modul 11: Optimasi & Tips,55.0
2219,271,1,Modul 1: Pengenalan & Overview,60.0
2220,271,2,Modul 2: Konsep Dasar,50.0
2221,271,3,Modul 3: Studi Kasus 1,
2222,271,4,Modul 4: Praktik Langsung,50.0
2223,271,5,Modul 5: Studi Kasus 2,54.0
2224,272,1,Modul 1: Pengenalan & Overview,12.0
2225,272,2,Modul 2: Konsep Dasar,58.0
2226,272,3,Modul 3: Studi Kasus 1,49.0
2227,272,4,Modul 4: Praktik Langsung,60.0
2228,272,5,Modul 5: Studi Kasus 2,53.0
2229,272,6,Modul 6: Teknik Lanjutan,31.0
2230,272,7,Modul 7: Tools & Best Practices,13.0
2231,272,8,Modul 8: Project Mini,53.0
2232,273,1,Modul 1: Pengenalan & Overview,13.0
2233,273,2,Modul 2: Konsep Dasar,33.0
2234,273,3,Modul 3: Studi Kasus 1,12.0
2235,273,4,Modul 4: Praktik Langsung,21.0
2236,273,5,Modul 5: Studi Kasus 2,55.0
2237,273,6,Modul 6: Teknik Lanjutan,55.0
2238,273,7,Modul 7: Tools & Best Practices,18.0
2239,273,8,Modul 8: Project Mini,25.0
2240,273,9,Modul 9: Evaluasi & Quiz,51.0
2241,273,10,Modul 10: Studi Kasus Lanjutan,58.0
2242,273,11,Modul 11: Optimasi & Tips,54.0
2243,274,1,Modul 1: Pengenalan & Overview,57.0
2244,274,2,Modul 2: Konsep Dasar,30.0
2245,274,3,Modul 3: Studi Kasus 1,27.0
2246,274,4,Modul 4: Praktik Langsung,37.0
2247,274,5,Modul 5: Studi Kasus 2,14.0
2248,274,6,Modul 6: Teknik Lanjutan,38.0
2249,274,7,Modul 7: Tools & Best Practices,43.0
2250,274,8,Modul 8: Project Mini,40.0
2251,274,9,Modul 9: Evaluasi & Quiz,53.0
2252,274,10,Modul 10: Studi Kasus Lanjutan,28.0
2253,275,1,Modul 1: Pengenalan & Overview,33.0
2254,275,2,Modul 2: Konsep Dasar,54.0
2255,275,3,Modul 3: Studi Kasus 1,14.0
2256,275,4,Modul 4: Praktik Langsung,39.0
2257,276,1,Modul 1: Pengenalan & Overview,35.0
2258,276,2,Modul 2: Konsep Dasar,28.0
2259,276,3,Modul 3: Studi Kasus 1,14.0
2260,276,4,Modul 4: Praktik Langsung,27.0
2261,276,5,Modul 5: Studi Kasus 2,19.0
2262,276,6,Modul 6: Teknik Lanjutan,23.0
2263,276,7,Modul 7: Tools & Best Practices,50.0
2264,276,8,Modul 8: Project Mini,36.0
2265,276,9,Modul 9: Evaluasi & Quiz,44.0
2266,276,10,Modul 10: Studi Kasus Lanjutan,40.0
2267,277,1,Modul 1: Pengenalan & Overview,38.0
2268,277,2,Modul 2: Konsep Dasar,11.0
2269,277,3,Modul 3: Studi Kasus 1,14.0
2270,277,4,Modul 4: Praktik Langsung,24.0
2271,277,5,Modul 5: Studi Kasus 2,43.0
2272,277,6,Modul 6: Teknik Lanjutan,36.0
2273,277,7,Modul 7: Tools & Best Practices,51.0
2274,277,8,Modul 8: Project Mini,30.0
2275,278,1,Modul 1: Pengenalan & Overview,52.0
2276,278,2,Modul 2: Konsep Dasar,45.0
2277,278,3,Modul 3: Studi Kasus 1,29.0
2278,278,4,Modul 4: Praktik Langsung,60.0
2279,278,5,Modul 5: Studi Kasus 2,60.0
2280,278,6,Modul 6: Teknik Lanjutan,40.0
2281,279,1,Modul 1: Pengenalan & Overview,28.0
2282,279,2,Modul 2: Konsep Dasar,13.0
2283,279,3,Modul 3: Studi Kasus 1,28.0
2284,279,4,Modul 4: Praktik Langsung,20.0
2285,279,5,Modul 5: Studi Kasus 2,20.0
2286,279,6,Modul 6: Teknik Lanjutan,28.0
2287,279,7,Modul 7: Tools & Best Practices,21.0
2288,279,8,Modul 8: Project Mini,54.0
2289,279,9,Modul 9: Evaluasi & Quiz,60.0
2290,279,10,Modul 10: Studi Kasus Lanjutan,25.0
2291,279,11,Modul 11: Optimasi & Tips,30.0
2292,279,12,Modul 12: Final Project,38.0
2293,280,1,Modul 1: Pengenalan & Overview,21.0
2294,280,2,Modul 2: Konsep Dasar,55.0
2295,280,3,Modul 3: Studi Kasus 1,30.0
2296,280,4,Modul 4: Praktik Langsung,19.0
2297,280,5,Modul 5: Studi Kasus 2,44.0
2298,280,6,Modul 6: Teknik Lanjutan,44.0
2299,280,7,Modul 7: Tools & Best Practices,11.0
2300,280,8,Modul 8: Project Mini,41.0
2301,280,9,Modul 9: Evaluasi & Quiz,39.0
2302,281,1,Modul 1: Pengenalan & Overview,
2303,281,2,Modul 2: Konsep Dasar,57.0
2304,281,3,Modul 3: Studi Kasus 1,42.0
2305,281,4,Modul 4: Praktik Langsung,55.0
2306,281,5,Modul 5: Studi Kasus 2,28.0
2307,281,6,Modul 6: Teknik Lanjutan,58.0
2308,282,1,Modul 1: Pengenalan & Overview,46.0
2309,282,2,Modul 2: Konsep Dasar,46.0
2310,282,3,Modul 3: Studi Kasus 1,38.0
2311,282,4,Modul 4: Praktik Langsung,17.0
2312,282,5,Modul 5: Studi Kasus 2,12.0
2313,282,6,Modul 6: Teknik Lanjutan,45.0
2314,283,1,Modul 1: Pengenalan & Overview,11.0
2315,283,2,Modul 2: Konsep Dasar,24.0
2316,283,3,Modul 3: Studi Kasus 1,15.0
2317,283,4,Modul 4: Praktik Langsung,48.0
2318,283,5,Modul 5: Studi Kasus 2,47.0
2319,283,6,Modul 6: Teknik Lanjutan,60.0
2320,283,7,Modul 7: Tools & Best Practices,27.0
2321,283,8,Modul 8: Project Mini,15.0
2322,283,9,Modul 9: Evaluasi & Quiz,38.0
2323,283,10,Modul 10: Studi Kasus Lanjutan,15.0
2324,284,1,Modul 1: Pengenalan & Overview,35.0
2325,284,2,Modul 2: Konsep Dasar,30.0
2326,284,3,Modul 3: Studi Kasus 1,42.0
2327,284,4,Modul 4: Praktik Langsung,52.0
2328,284,5,Modul 5: Studi Kasus 2,19.0
2329,284,6,Modul 6: Teknik Lanjutan,37.0
2330,284,7,Modul 7: Tools & Best Practices,
2331,284,8,Modul 8: Project Mini,32.0
2332,284,9,Modul 9: Evaluasi & Quiz,38.0
2333,284,10,Modul 10: Studi Kasus Lanjutan,15.0
2334,284,11,Modul 11: Optimasi & Tips,38.0
2335,284,12,Modul 12: Final Project,36.0
2336,285,1,Modul 1: Pengenalan & Overview,28.0
2337,285,2,Modul 2: Konsep Dasar,56.0
2338,285,3,Modul 3: Studi Kasus 1,37.0
2339,285,4,Modul 4: Praktik Langsung,36.0
2340,285,5,Modul 5: Studi Kasus 2,47.0
2341,285,6,Modul 6: Teknik Lanjutan,19.0
2342,285,7,Modul 7: Tools & Best Practices,40.0
2343,286,1,Modul 1: Pengenalan & Overview,43.0
2344,286,2,Modul 2: Konsep Dasar,14.0
2345,286,3,Modul 3: Studi Kasus 1,47.0
2346,286,4,Modul 4: Praktik Langsung,
2347,286,5,Modul 5: Studi Kasus 2,50.0
2348,286,6,Modul 6: Teknik Lanjutan,36.0
2349,286,7,Modul 7: Tools & Best Practices,39.0
2350,286,8,Modul 8: Project Mini,58.0
2351,286,9,Modul 9: Evaluasi & Quiz,22.0
2352,287,1,Modul 1: Pengenalan & Overview,34.0
2353,287,2,Modul 2: Konsep Dasar,41.0
2354,287,3,Modul 3: Studi Kasus 1,29.0
2355,287,4,Modul 4: Praktik Langsung,29.0
2356,287,5,Modul 5: Studi Kasus 2,57.0
2357,287,6,Modul 6: Teknik Lanjutan,11.0
2358,287,7,Modul 7: Tools & Best Practices,19.0
2359,287,8,Modul 8: Project Mini,50.0
2360,287,9,Modul 9: Evaluasi & Quiz,40.0
2361,287,10,Modul 10: Studi Kasus Lanjutan,52.0
2362,287,11,Modul 11: Optimasi & Tips,36.0
2363,288,1,Modul 1: Pengenalan & Overview,54.0
2364,288,2,Modul 2: Konsep Dasar,11.0
2365,288,3,Modul 3: Studi Kasus 1,27.0
2366,288,4,Modul 4: Praktik Langsung,14.0
2367,288,5,Modul 5: Studi Kasus 2,33.0
2368,288,6,Modul 6: Teknik Lanjutan,46.0
2369,288,7,Modul 7: Tools & Best Practices,26.0
2370,288,8,Modul 8: Project Mini,40.0
2371,288,9,Modul 9: Evaluasi & Quiz,17.0
2372,288,10,Modul 10: Studi Kasus Lanjutan,56.0
2373,288,11,Modul 11: Optimasi & Tips,26.0
2374,288,12,Modul 12: Final Project,13.0
2375,289,1,Modul 1: Pengenalan & Overview,39.0
2376,289,2,Modul 2: Konsep Dasar,18.0
2377,289,3,Modul 3: Studi Kasus 1,13.0
2378,289,4,Modul 4: Praktik Langsung,36.0
2379,289,5,Modul 5: Studi Kasus 2,32.0
2380,289,6,Modul 6: Teknik Lanjutan,28.0
2381,289,7,Modul 7: Tools & Best Practices,14.0
2382,289,8,Modul 8: Project Mini,59.0
2383,289,9,Modul 9: Evaluasi & Quiz,58.0
2384,290,1,Modul 1: Pengenalan & Overview,58.0
2385,290,2,Modul 2: Konsep Dasar,30.0
2386,290,3,Modul 3: Studi Kasus 1,53.0
2387,290,4,Modul 4: Praktik Langsung,27.0
2388,290,5,Modul 5: Studi Kasus 2,54.0
2389,290,6,Modul 6: Teknik Lanjutan,44.0
2390,290,7,Modul 7: Tools & Best Practices,
2391,290,8,Modul 8: Project Mini,43.0
2392,290,9,Modul 9: Evaluasi & Quiz,59.0
2393,291,1,Modul 1: Pengenalan & Overview,31.0
2394,291,2,Modul 2: Konsep Dasar,20.0
2395,291,3,Modul 3: Studi Kasus 1,19.0
2396,291,4,Modul 4: Praktik Langsung,22.0
2397,291,5,Modul 5: Studi Kasus 2,45.0
2398,291,6,Modul 6: Teknik Lanjutan,43.0
2399,291,7,Modul 7: Tools & Best Practices,55.0
2400,291,8,Modul 8: Project Mini,58.0
2401,292,1,Modul 1: Pengenalan & Overview,36.0
2402,292,2,Modul 2: Konsep Dasar,14.0
2403,292,3,Modul 3: Studi Kasus 1,18.0
2404,292,4,Modul 4: Praktik Langsung,40.0
2405,292,5,Modul 5: Studi Kasus 2,54.0
2406,292,6,Modul 6: Teknik Lanjutan,38.0
2407,292,7,Modul 7: Tools & Best Practices,48.0
2408,293,1,Modul 1: Pengenalan & Overview,31.0
2409,293,2,Modul 2: Konsep Dasar,29.0
2410,293,3,Modul 3: Studi Kasus 1,17.0
2411,293,4,Modul 4: Praktik Langsung,54.0
2412,293,5,Modul 5: Studi Kasus 2,24.0
2413,293,6,Modul 6: Teknik Lanjutan,23.0
2414,293,7,Modul 7: Tools & Best Practices,15.0
2415,293,8,Modul 8: Project Mini,58.0
2416,294,1,Modul 1: Pengenalan & Overview,
2417,294,2,Modul 2: Konsep Dasar,40.0
2418,294,3,Modul 3: Studi Kasus 1,12.0
2419,294,4,Modul 4: Praktik Langsung,12.0
2420,294,5,Modul 5: Studi Kasus 2,42.0
2421,294,6,Modul 6: Teknik Lanjutan,40.0
2422,294,7,Modul 7: Tools & Best Practices,26.0
2423,294,8,Modul 8: Project Mini,29.0
2424,294,9,Modul 9: Evaluasi & Quiz,58.0
2425,295,1,Modul 1: Pengenalan & Overview,17.0
2426,295,2,Modul 2: Konsep Dasar,23.0
2427,295,3,Modul 3: Studi Kasus 1,22.0
2428,295,4,Modul 4: Praktik Langsung,32.0
2429,296,1,Modul 1: Pengenalan & Overview,19.0
2430,296,2,Modul 2: Konsep Dasar,27.0
2431,296,3,Modul 3: Studi Kasus 1,32.0
2432,296,4,Modul 4: Praktik Langsung,42.0
2433,296,5,Modul 5: Studi Kasus 2,49.0
2434,296,6,Modul 6: Teknik Lanjutan,46.0
2435,297,1,Modul 1: Pengenalan & Overview,47.0
2436,297,2,Modul 2: Konsep Dasar,43.0
2437,297,3,Modul 3: Studi Kasus 1,22.0
2438,297,4,Modul 4: Praktik Langsung,20.0
2439,298,1,Modul 1: Pengenalan & Overview,
2440,298,2,Modul 2: Konsep Dasar,56.0
2441,298,3,Modul 3: Studi Kasus 1,23.0
2442,298,4,Modul 4: Praktik Langsung,55.0
2443,298,5,Modul 5: Studi Kasus 2,54.0
2444,298,6,Modul 6: Teknik Lanjutan,38.0
2445,298,7,Modul 7: Tools & Best Practices,16.0
2446,298,8,Modul 8: Project Mini,32.0
2447,298,9,Modul 9: Evaluasi & Quiz,37.0
2448,298,10,Modul 10: Studi Kasus Lanjutan,24.0
2449,298,11,Modul 11: Optimasi & Tips,58.0
2450,298,12,Modul 12: Final Project,17.0
2451,299,1,Modul 1: Pengenalan & Overview,43.0
2452,299,2,Modul 2: Konsep Dasar,58.0
2453,299,3,Modul 3: Studi Kasus 1,28.0
2454,299,4,Modul 4: Praktik Langsung,12.0
2455,299,5,Modul 5: Studi Kasus 2,41.0
2456,299,6,Modul 6: Teknik Lanjutan,28.0
2457,299,7,Modul 7: Tools & Best Practices,57.0
2458,299,8,Modul 8: Project Mini,38.0
2459,299,9,Modul 9: Evaluasi & Quiz,36.0
2460,299,10,Modul 10: Studi Kasus Lanjutan,37.0
2461,299,11,Modul 11: Optimasi & Tips,14.0
2462,299,12,Modul 12: Final Project,40.0
2463,300,1,Modul 1: Pengenalan & Overview,33.0
2464,300,2,Modul 2: Konsep Dasar,53.0
2465,300,3,Modul 3: Studi Kasus 1,16.0
2466,300,4,Modul 4: Praktik Langsung,43.0
2467,300,5,Modul 5: Studi Kasus 2,15.0
