enrollment_id,user_id,course_id,enrollment_date,enrollment_source,date_anomaly_flag,is_retake
671,792,86,2026-07-01,organic,enrollment_before_registration,False
672,713,287,2026-07-19,ads,none,False
673,81,282,2026-07-09,referral,none,False
674,1751,135,2025-11-07,referral,none,False
675,1106,259,2026-04-19,ads,enrollment_before_registration,False
676,122,35,2026-01-31,organic,none,False
677,1672,36,2025-07-30,organic,none,False
678,579,218,2026-06-26,referral,none,False
679,565,271,2026-01-02,referral,none,False
680,1530,218,2026-05-17,promo,none,False
681,1464,229,2026-05-01,organic,none,False
682,725,110,2025-08-12,promo,none,False
683,129,188,2024-03-13,organic,none,False
684,1169,287,2025-08-21,referral,none,False
685,1376,30,2026-06-11,organic,none,False
686,669,20,2026-07-05,organic,none,False
687,1649,166,2026-03-06,referral,none,False
688,299,299,2026-01-21,referral,none,False
689,1890,45,2026-07-20,referral,none,False
690,1390,277,2026-06-27,organic,none,False
691,725,204,2026-06-13,promo,none,False
692,1575,144,2026-06-04,promo,none,False
693,620,283,2025-04-09,organic,none,False
694,1261,261,2026-05-08,promo,enrollment_before_registration,False
695,1561,95,2025-01-11,organic,none,False
696,1237,72,2026-03-15,referral,none,False
697,1363,133,2025-03-29,referral,none,False
698,1461,85,2024-03-26,organic,none,False
699,745,104,2026-01-09,referral,none,False
700,819,98,2026-05-02,referral,none,False
701,1408,130,2026-07-05,organic,none,False
702,277,87,2025-11-05,ads,none,False
703,648,45,2025-12-09,organic,none,False
704,1424,191,2026-02-16,referral,none,False
705,1119,76,2025-08-29,ads,none,False
706,557,34,2026-01-17,organic,none,False
707,318,179,2025-09-12,referral,none,False
708,691,66,2026-02-28,referral,none,False
709,96,55,2026-07-08,organic,none,False
710,1196,125,2026-06-05,promo,enrollment_before_publish,False
711,424,84,2026-07-08,organic,none,False
712,1408,285,2026-06-05,organic,none,False
713,1940,278,2024-12-30,organic,none,False
714,1133,279,2026-02-13,organic,none,False
715,1446,277,2026-07-10,ads,none,False
716,403,183,2025-01-17,organic,none,False
717,323,7,2026-06-22,ads,none,False
718,118,37,2026-07-17,referral,none,False
719,1716,141,2024-11-16,ads,none,False
720,608,115,2026-07-29,organic,none,False
721,735,68,2024-09-12,referral,none,False
722,1092,84,2026-05-22,promo,none,False
723,1578,75,2024-10-12,promo,none,False
724,339,131,2026-06-08,organic,none,False
725,1194,70,2025-01-14,referral,none,False
726,1071,136,2025-10-28,promo,none,False
727,1940,96,2024-03-15,promo,none,False
728,1764,164,2026-01-30,organic,none,False
729,1587,104,2024-10-24,organic,none,False
730,1836,262,2025-07-23,ads,none,False
731,1347,88,2026-05-04,promo,none,False
732,1150,191,2025-09-14,promo,none,False
733,1925,297,2026-04-01,promo,none,False
734,130,189,2026-03-30,promo,none,False
735,560,191,2024-12-14,ads,none,False
736,765,122,2026-02-26,organic,enrollment_before_registration,False
737,460,157,2026-06-28,referral,none,False
738,546,169,2026-07-10,promo,none,False
739,532,98,2026-07-01,ads,none,False
740,53,221,2026-02-21,promo,none,False
741,1505,31,2025-05-21,organic,none,False
742,1175,176,2025-07-06,ads,none,False
743,1622,219,2025-10-02,promo,none,False
744,1235,146,2026-05-21,ads,none,False
745,1140,128,2026-07-27,promo,none,False
746,1165,295,2026-07-24,referral,none,False
747,1677,40,2026-06-08,referral,none,False
748,804,205,2026-05-10,promo,none,False
749,765,165,2026-03-24,ads,enrollment_before_registration,False
750,340,274,2026-03-29,ads,none,False
751,834,132,2026-07-05,referral,none,False
752,1183,196,2026-04-30,referral,enrollment_before_registration,False
753,1847,79,2026-07-16,promo,none,False
754,1508,134,2025-12-22,organic,none,False
755,1909,138,2026-03-21,ads,none,False
756,1962,214,2024-07-26,referral,none,False
757,1025,50,2026-03-16,ads,none,False
758,404,70,2026-07-01,organic,none,False
759,18,31,2025-05-24,organic,none,False
760,1893,77,2025-05-24,ads,none,False
761,512,233,2026-05-06,promo,none,False
762,1532,259,2025-10-25,referral,none,False
763,936,268,2024-07-10,promo,none,False
764,507,64,2026-06-01,promo,none,False
765,1715,45,2025-03-22,organic,none,False
766,1798,158,2026-04-12,promo,none,False
767,406,110,2025-09-03,promo,none,False
768,1983,24,2026-05-08,organic,none,False
769,1325,253,2024-09-02,promo,none,False
770,163,17,2026-07-07,promo,none,False
771,100,122,2026-04-13,organic,none,False
772,466,208,2026-03-15,organic,none,False
773,761,203,2025-09-23,ads,none,False
774,309,261,2026-03-15,promo,none,False
775,1166,157,2026-01-18,promo,none,False
776,1391,184,2025-12-28,referral,none,False
777,595,275,2025-07-24,organic,none,False
778,1807,44,2025-09-25,organic,none,False
779,1037,176,2024-06-24,promo,none,False
780,66,124,2025-04-02,organic,none,False
781,504,259,2026-02-03,organic,none,False
782,1747,34,2026-06-15,ads,none,False
783,92,12,2025-12-25,organic,none,False
784,837,153,2026-06-24,referral,none,False
785,341,111,2025-07-05,promo,none,False
786,77,67,2025-09-16,ads,none,False
787,1399,152,2026-06-01,promo,none,False
788,672,86,2026-01-04,promo,none,False
789,252,240,2026-07-01,organic,none,False
790,1976,106,2025-11-18,referral,none,False
791,1940,46,2026-07-08,referral,none,False
792,858,5,2024-06-04,ads,none,False
793,1712,174,2026-03-11,ads,none,False
794,1657,173,2025-09-15,referral,none,False
795,339,4,2026-01-14,ads,none,False
796,1584,84,2026-06-08,promo,none,False
797,132,39,2026-06-22,promo,none,False
798,1953,20,2025-07-07,promo,none,False
799,448,119,2025-11-08,ads,none,False
800,805,140,2026-07-17,referral,none,False
801,1285,94,2026-02-14,promo,none,False
802,948,207,2026-05-04,promo,none,False
803,1356,134,2025-12-25,ads,none,False
804,1273,170,2025-10-30,ads,none,False
805,1423,19,2024-11-10,referral,none,False
806,679,64,2026-05-16,ads,none,False
807,854,208,2025-07-28,organic,none,False
808,561,128,2026-06-04,referral,none,False
809,1909,44,2026-02-19,organic,none,False
810,119,49,2026-03-02,ads,none,False
811,411,245,2026-06-20,ads,none,False
812,402,280,2026-07-24,promo,none,False
813,152,77,2026-06-13,organic,none,False
814,590,238,2026-06-14,organic,none,False
815,1756,102,2025-11-19,ads,none,False
816,1259,283,2025-12-03,referral,none,False
817,1914,66,2025-11-12,promo,none,False
818,1662,28,2025-05-03,ads,none,False
819,1340,214,2026-03-04,organic,none,False
820,1073,110,2025-09-29,referral,none,False
821,1306,235,2026-07-29,promo,none,False
822,1061,299,2026-04-11,referral,none,False
823,127,251,2026-03-31,referral,none,False
824,1963,42,2025-12-20,promo,none,False
825,981,42,2025-12-01,ads,none,False
826,48,292,2026-03-11,organic,none,False
827,1302,193,2026-07-05,ads,none,False
828,216,221,2025-10-29,organic,none,False
829,557,66,2023-12-14,ads,none,False
830,527,148,2024-06-07,referral,none,False
831,352,255,2026-02-19,referral,none,False
832,1128,234,2026-07-28,promo,none,False
833,806,264,2024-05-28,ads,none,False
834,167,178,2026-06-05,promo,none,False
835,250,156,2026-04-13,referral,none,False
836,1206,34,2026-02-17,ads,none,False
837,951,231,2024-07-18,ads,none,False
838,1655,244,2026-05-20,referral,none,False
839,974,176,2026-06-05,promo,none,False
840,1909,36,2026-04-11,ads,none,False
841,1121,53,2026-05-30,promo,none,False
842,645,22,2025-06-12,ads,none,False
843,626,23,2026-04-06,promo,none,False
844,1369,115,2026-01-06,organic,none,False
845,597,164,2026-05-08,promo,none,False
846,969,296,2026-01-18,ads,none,False
847,138,233,2026-04-01,ads,enrollment_before_registration,False
848,769,248,2026-04-20,promo,none,False
849,1820,194,2025-08-08,promo,none,False
850,1859,97,2025-08-27,organic,none,False
851,1322,225,2025-09-30,referral,none,False
852,51,31,2025-12-18,referral,none,False
853,1874,257,2026-06-18,referral,none,False
854,1654,300,2025-04-12,organic,none,False
855,931,241,2026-04-11,referral,none,False
856,180,102,2026-05-26,referral,none,False
857,633,74,2025-12-03,ads,none,False
858,310,91,2025-10-14,organic,none,False
859,718,45,2025-12-20,organic,none,False
860,959,287,2025-10-08,organic,none,False
861,532,225,2026-06-30,promo,none,False
862,1063,73,2025-07-01,referral,none,False
863,520,128,2026-02-20,referral,none,False
864,767,5,2026-02-05,promo,none,False
865,181,15,2026-04-18,promo,none,False
866,854,204,2026-07-08,ads,none,False
867,316,127,2025-03-27,organic,none,False
868,220,65,2024-09-08,promo,none,False
869,1942,16,2026-05-16,organic,none,False
870,134,86,2025-04-14,referral,none,False
871,198,136,2026-04-28,ads,none,False
872,176,16,2026-06-01,referral,none,False
873,101,140,2026-02-25,organic,none,False
874,1688,66,2026-05-20,ads,none,False
875,1986,148,2026-02-07,promo,none,False
876,1815,33,2026-05-29,promo,none,False
877,908,206,2025-07-21,organic,none,False
878,56,161,2026-07-16,referral,none,False
879,472,60,2025-04-12,ads,none,False
880,1587,173,2026-05-26,referral,none,False
881,925,262,2026-04-26,referral,none,False
882,1745,191,2025-11-01,promo,none,False
883,332,267,2026-07-25,ads,none,False
884,778,8,2026-05-29,referral,none,False
885,1715,163,2026-03-09,organic,none,False
886,901,186,2026-06-20,ads,none,False
887,1984,153,2025-08-10,ads,none,False
888,298,51,2025-06-02,promo,none,False
889,1736,212,2026-07-28,promo,none,False
890,958,264,2026-04-27,referral,enrollment_before_registration,False
891,1510,102,2026-01-26,organic,none,False
892,1550,177,2026-07-07,referral,none,False
893,492,54,2026-07-27,referral,none,False
894,122,119,2025-12-01,ads,none,False
895,606,14,2026-03-10,promo,none,False
896,587,158,2025-09-05,referral,none,False
897,499,230,2026-01-13,ads,none,False
898,318,139,2025-09-29,promo,none,False
899,337,178,2026-03-08,ads,enrollment_before_registration;enrollment_before_publish,False
900,227,282,2026-07-26,organic,none,False
901,706,69,2025-07-25,organic,none,False
902,534,266,2026-07-02,organic,none,False
903,1024,33,2026-04-21,promo,none,False
904,520,148,2025-11-07,promo,none,False
905,1679,135,2025-09-26,ads,none,False
906,799,144,2025-11-24,organic,none,False
907,713,296,2026-06-27,promo,none,False
908,1020,268,2026-05-27,ads,none,False
909,733,17,2025-05-08,ads,none,False
910,1604,278,2026-07-12,organic,none,False
911,933,94,2026-06-27,organic,none,False
912,1928,279,2026-02-09,ads,none,False
913,568,262,2025-06-24,promo,none,False
914,103,183,2026-05-07,promo,none,False
915,915,82,2026-01-22,promo,none,False
916,1780,166,2026-06-23,promo,none,False
917,1414,86,2026-03-17,referral,none,False
918,999,150,2025-08-02,organic,none,False
919,984,25,2025-07-22,organic,none,False
920,710,199,2026-06-20,referral,none,False
921,1228,20,2024-09-14,organic,none,False
922,1852,214,2025-12-27,ads,none,False
923,402,256,2026-07-11,organic,none,False
924,1141,245,2026-07-18,referral,none,False
925,1450,241,2026-04-18,ads,none,False
926,522,180,2026-07-04,promo,none,False
927,546,20,2026-05-02,organic,none,False
928,236,174,2026-05-18,referral,none,False
929,445,136,2026-03-18,promo,none,False
930,91,66,2025-03-03,organic,none,False
931,872,45,2026-06-14,organic,none,False
932,1035,66,2026-05-22,referral,none,False
933,552,207,2026-05-13,promo,none,False
934,855,201,2026-04-01,organic,none,False
935,205,138,2026-06-12,ads,none,False
936,177,267,2026-07-05,referral,none,False
937,1744,296,2026-03-30,promo,none,False
938,616,222,2026-02-12,organic,none,False
939,145,293,2026-02-26,ads,none,False
940,1766,270,2026-05-13,promo,none,False
941,929,77,2026-06-18,ads,none,False
942,317,296,2025-04-17,referral,none,False
943,1979,264,2026-03-29,organic,none,False
944,14,296,2026-01-17,organic,none,False
945,1672,3,2025-03-05,promo,none,False
946,1804,247,2026-06-20,referral,none,False
947,1645,174,2025-11-17,organic,none,False
948,1985,217,2025-07-19,ads,none,False
949,705,161,2026-06-18,referral,none,False
950,644,135,2026-04-26,referral,none,False
951,1762,15,2026-02-11,ads,none,False
952,438,221,2026-07-11,promo,none,False
953,1406,16,2026-01-04,organic,none,False
954,662,226,2024-05-31,organic,none,False
955,1559,245,2026-06-04,organic,none,False
956,1795,180,2026-06-14,referral,none,False
957,817,245,2026-06-26,promo,none,False
958,210,114,2025-05-17,promo,none,False
959,1359,79,2025-04-03,promo,none,False
960,1270,62,2025-09-20,promo,none,False
961,1205,291,2025-10-13,organic,none,False
962,417,57,2026-02-15,promo,none,False
963,266,265,2026-04-15,promo,none,False
964,595,101,2024-12-05,promo,none,False
965,1356,155,2025-05-27,promo,none,False
966,1025,169,2026-04-04,promo,none,False
967,515,52,2026-06-20,referral,none,False
968,497,85,2026-04-12,ads,none,False
969,811,133,2024-03-31,organic,none,False
970,1774,237,2025-10-19,ads,none,False
971,1537,189,2026-06-07,promo,none,False
972,141,11,2026-01-03,promo,none,False
973,1632,70,2024-06-17,organic,none,False
974,1334,129,2025-12-20,organic,none,False
975,1272,215,2026-01-12,promo,none,False
976,323,244,2026-07-08,referral,none,False
977,774,102,2026-07-21,referral,none,False
978,1874,208,2026-05-15,ads,none,False
979,94,128,2025-12-29,promo,none,False
980,1076,136,2026-04-01,organic,none,False
981,930,73,2026-01-29,promo,none,False
982,1556,7,2025-07-25,ads,none,False
983,1783,36,2026-02-13,ads,none,False
984,1776,206,2026-03-23,organic,none,False
985,291,58,2026-06-10,promo,none,False
986,1790,83,2025-12-31,referral,none,False
987,1343,203,2025-10-15,organic,none,False
988,77,158,2026-07-22,promo,none,False
989,1151,143,2026-03-01,ads,none,False
990,801,182,2026-05-28,organic,none,False
991,1073,273,2026-05-10,organic,none,False
992,1154,278,2025-02-14,promo,none,False
993,837,45,2026-04-29,promo,none,False
994,108,44,2025-10-18,organic,none,False
995,979,7,2024-11-01,promo,none,False
996,744,298,2026-03-27,ads,none,False
997,332,275,2026-06-18,organic,none,False
998,181,184,2026-04-16,ads,none,False
999,1346,116,2025-08-15,promo,none,False
1000,493,27,2026-02-05,promo,none,False
1001,423,198,2026-05-26,referral,none,False
1002,34,64,2025-08-27,referral,none,False
1003,403,162,2026-07-08,ads,none,False
1004,953,170,2025-12-16,promo,none,False
1005,1267,23,2025-12-07,promo,none,False
1006,1637,184,2025-07-12,ads,none,False
1007,759,6,2026-05-16,ads,none,False
1008,95,136,2026-01-13,promo,none,False
1009,895,176,2026-03-23,ads,none,False
1010,866,70,2026-07-13,referral,none,False
1011,906,120,2026-01-11,referral,none,False
1012,285,126,2025-11-24,referral,none,False
1013,187,291,2026-07-23,promo,none,False
1014,1940,180,2025-10-27,organic,none,False
1015,1984,52,2025-07-30,promo,none,False
1016,398,131,2026-07-09,ads,none,False
1017,894,201,2026-01-12,referral,none,False
1018,1073,231,2024-12-03,ads,none,False
1019,1440,174,2026-01-18,ads,none,False
1020,958,74,2026-06-21,organic,enrollment_before_registration,False
1021,1967,300,2025-04-01,organic,none,False
1022,549,203,2025-11-08,promo,none,False
1023,803,128,2026-01-30,organic,none,False
1024,805,300,2026-06-19,promo,none,False
1025,1858,236,2026-05-01,organic,enrollment_before_registration,False
1026,1583,150,2026-07-18,ads,none,False
1027,1349,121,2025-08-28,ads,none,False
1028,1446,284,2026-02-19,promo,none,False
1029,1525,140,2025-11-04,organic,none,False
1030,177,144,2026-07-17,promo,none,False
1031,1208,292,2025-12-23,promo,none,False
1032,1088,241,2026-01-07,promo,none,False
1033,1322,185,2026-02-06,promo,none,False
1034,625,235,2026-07-28,organic,none,False
1035,1024,206,2026-05-21,organic,none,False
1036,340,177,2026-01-13,promo,none,False
1037,1799,165,2024-08-03,organic,none,False
1038,1642,45,2025-11-07,referral,none,False
1039,1812,9,2026-05-29,organic,none,False
1040,423,123,2026-03-31,referral,none,False
1041,331,282,2026-04-27,referral,none,False
1042,570,81,2026-06-08,referral,none,False
1043,773,141,2025-11-12,promo,none,False
1044,1991,85,2025-08-21,promo,none,False
1045,1979,216,2025-02-03,organic,none,False
1046,1383,190,2025-10-02,ads,none,False
1047,898,293,2025-01-16,ads,none,False
1048,1056,67,2025-07-22,promo,none,False
1049,1772,286,2026-03-19,promo,none,False
1050,264,117,2025-10-16,promo,none,False
1051,271,273,2024-12-27,organic,none,False
1052,214,56,2026-01-01,promo,none,False
1053,466,220,2025-04-11,ads,none,False
1054,1558,17,2026-07-16,organic,none,False
1055,209,25,2026-06-15,ads,enrollment_before_registration,False
1056,1174,6,2025-12-19,organic,none,False
1057,1879,70,2025-10-30,referral,none,False
1058,1156,290,2026-01-27,ads,none,False
1059,827,5,2026-05-02,promo,none,False
1060,992,182,2024-12-27,referral,none,False
1061,132,286,2026-07-17,referral,none,False
1062,1413,206,2025-07-31,organic,none,False
1063,162,262,2026-05-21,organic,none,False
1064,984,44,2026-01-26,organic,none,False
1065,806,288,2024-07-16,organic,none,False
1066,873,284,2025-09-03,organic,none,False
1067,711,27,2025-12-14,organic,none,False
1068,1342,59,2025-07-06,organic,none,False
1069,1695,298,2026-04-11,referral,none,False
1070,1274,290,2026-04-10,promo,none,False
1071,1451,291,2026-07-29,organic,none,False
1072,587,68,2026-07-29,organic,none,False
1073,1216,286,2026-04-10,promo,none,False
1074,1744,130,2026-07-04,ads,none,False
1075,249,17,2025-11-26,organic,none,False
1076,344,55,2026-05-12,ads,none,False
1077,1551,26,2026-07-12,referral,none,False
1078,795,242,2024-08-17,organic,none,False
1079,938,108,2025-03-15,organic,none,False
1080,834,117,2026-07-01,promo,none,False
