progress_id,enrollment_id,module_id,access_date,access_timestamp,status,time_spent_minutes,completion_date,completion_timestamp,has_access_time,time_spent_flag
245,70,213,2025-12-05,2025-12-05 20:30:40,completed,32.0,2025-12-05,2025-12-05 21:02:40,True,normal
246,70,214,2025-12-10,2025-12-10 20:07:34,completed,13.0,2025-12-10,2025-12-10 20:20:34,True,normal
247,70,215,2025-12-12,2025-12-12 21:33:46,completed,60.0,2025-12-12,2025-12-12 22:33:46,True,normal
248,70,216,2025-12-20,2025-12-20 14:05:18,completed,32.0,2025-12-20,2025-12-20 14:37:18,True,normal
249,70,217,2025-12-29,2025-12-29 05:47:15,completed,50.0,2025-12-29,2025-12-29 06:37:15,True,normal
250,70,218,2026-01-03,2026-01-03 19:36:58,completed,33.0,2026-01-03,2026-01-03 20:09:58,True,normal
251,72,1061,2026-05-03,2026-05-03 15:40:32,completed,41.0,2026-05-03,2026-05-03 16:21:32,True,normal
252,72,1062,2026-05-09,2026-05-09 22:45:16,in_progress,13.0,,,True,normal
253,73,1804,2024-06-09,2024-06-09 07:21:57,completed,61.0,2024-06-09,2024-06-09 08:22:57,True,normal
254,73,1805,2024-06-17,2024-06-17 21:42:55,completed,39.0,2024-06-17,2024-06-17 22:21:55,True,normal
255,73,1806,2024-06-23,2024-06-23 13:18:11,completed,35.0,2024-06-23,2024-06-23 13:53:11,True,normal
256,73,1807,2024-06-26,2024-06-26 11:17:20,completed,75.0,2024-06-26,2024-06-26 12:32:20,True,normal
257,74,1765,2025-09-11,2025-09-11 20:20:59,completed,63.0,2025-09-11,2025-09-11 21:23:59,True,normal
258,74,1766,2025-09-20,2025-09-20 15:32:18,completed,28.0,2025-09-20,2025-09-20 16:00:18,True,normal
259,74,1767,2025-09-22,2025-09-22 20:45:23,completed,35.0,2025-09-22,2025-09-22 21:20:23,True,normal
260,74,1768,2025-09-22,2025-09-22 13:26:37,completed,27.0,2025-09-22,2025-09-22 13:53:37,True,normal
261,74,1769,2025-10-01,2025-10-01 22:54:07,completed,48.0,2025-10-01,2025-10-01 23:42:07,True,normal
262,74,1770,2025-10-11,2025-10-11 09:28:56,completed,29.0,2025-10-11,2025-10-11 09:57:56,True,normal
263,75,850,2026-05-22,2026-05-22 20:37:49,completed,26.0,2026-05-22,2026-05-22 21:03:49,True,normal
264,75,851,2026-06-01,2026-06-01 07:36:07,completed,52.0,2026-06-01,2026-06-01 08:28:07,True,normal
265,75,852,2026-06-11,2026-06-11 21:18:57,completed,23.0,2026-06-11,2026-06-11 21:41:57,True,normal
266,76,595,2025-03-20,2025-03-20 22:31:46,completed,300.0,2025-03-20,2025-03-22 06:31:46,True,was_extreme_outlier
267,76,596,2025-03-22,2025-03-22 10:41:03,completed,37.0,2025-03-22,2025-03-22 11:18:03,True,normal
268,76,597,2025-03-25,2025-03-25 09:18:28,completed,47.0,2025-03-25,2025-03-25 10:05:28,True,normal
269,76,598,2025-03-27,2025-03-27 20:56:09,completed,51.0,2025-03-27,2025-03-27 21:47:09,True,normal
270,76,599,2025-04-05,2025-04-05 12:25:49,completed,18.0,2025-04-05,2025-04-05 12:43:49,True,normal
271,77,702,2026-05-30,2026-05-30 09:55:50,completed,64.0,2026-05-30,2026-05-30 10:59:50,True,normal
272,77,703,2026-06-07,2026-06-07 06:08:56,completed,245.0,2026-06-07,2026-06-08 01:48:56,True,was_extreme_outlier
273,77,704,2026-06-09,2026-06-09 06:56:46,completed,23.0,2026-06-09,2026-06-09 07:19:46,True,normal
274,77,705,2026-06-13,2026-06-13 12:16:49,completed,57.0,2026-06-13,2026-06-13 13:13:49,True,normal
275,77,706,2026-06-21,2026-06-21 10:54:28,completed,39.0,2026-06-21,2026-06-21 11:33:28,True,normal
276,77,707,2026-06-27,2026-06-27 09:44:34,completed,28.0,2026-06-27,2026-06-27 10:12:34,True,normal
277,77,708,2026-07-04,2026-07-04 16:24:00,completed,17.0,2026-07-04,2026-07-04 16:41:00,True,normal
278,78,1675,2026-01-10,2026-01-10 21:38:08,completed,27.0,2026-01-10,2026-01-10 22:05:08,True,normal
279,78,1676,2026-01-15,2026-01-15 21:03:07,completed,44.0,2026-01-15,2026-01-15 21:47:07,True,normal
280,78,1677,2026-01-17,2026-01-17 21:58:36,completed,13.0,2026-01-17,2026-01-17 22:11:36,True,normal
281,78,1678,2026-01-22,2026-01-22 22:04:06,in_progress,62.0,,,True,normal
282,79,1240,2025-12-09,2025-12-09 20:45:41,completed,33.0,2025-12-09,2025-12-09 21:18:41,True,normal
283,81,393,2025-01-20,2025-01-20 21:47:02,completed,57.0,2025-01-20,2025-01-20 22:44:02,True,normal
284,81,394,2025-01-30,2025-01-30 13:04:22,completed,17.0,2025-01-30,2025-01-30 13:21:22,True,normal
285,81,395,2025-02-07,2025-02-07 21:12:33,completed,75.0,2025-02-07,2025-02-07 22:27:33,True,normal
286,81,396,2025-02-08,2025-02-08 14:29:20,completed,11.0,2025-02-08,2025-02-08 14:40:20,True,normal
287,81,397,2025-02-08,2025-02-08 01:59:25,completed,18.0,2025-02-08,2025-02-08 02:17:25,True,normal
288,81,398,2025-02-13,2025-02-13 19:52:28,completed,21.0,2025-02-13,2025-02-13 20:13:28,True,normal
289,81,399,2025-02-13,2025-02-13 06:56:29,completed,31.0,2025-02-13,2025-02-13 07:27:29,True,normal
290,82,1217,2026-03-24,2026-03-24 21:30:44,completed,53.0,2026-03-24,2026-03-24 22:23:44,True,normal
291,82,1218,2026-03-25,2026-03-25 17:51:33,completed,24.0,2026-03-25,2026-03-25 18:15:33,True,normal
292,82,1219,2026-03-26,2026-03-26 21:24:28,completed,17.0,2026-03-26,2026-03-26 21:41:28,True,normal
293,82,1220,2026-04-03,2026-04-03 07:55:02,in_progress,43.0,,,True,normal
294,84,850,2026-02-15,2026-02-15 16:04:37,completed,36.0,2026-02-15,2026-02-15 16:40:37,True,normal
295,84,851,2026-02-20,2026-02-20 16:23:15,completed,50.0,2026-02-20,2026-02-20 17:13:15,True,normal
296,84,852,2026-03-01,2026-03-01 16:06:29,in_progress,27.0,,,True,normal
297,85,737,2026-04-16,2026-04-16 19:17:59,completed,46.0,2026-04-16,2026-04-16 20:03:59,True,normal
298,85,738,2026-04-24,2026-04-24 00:55:49,completed,43.0,2026-04-24,2026-04-24 01:38:49,True,normal
299,85,739,2026-04-26,2026-04-26 09:52:29,completed,31.0,2026-04-26,2026-04-26 10:23:29,True,normal
300,85,740,2026-05-02,2026-05-02 10:20:04,completed,50.0,2026-05-02,2026-05-02 11:10:04,True,normal
301,87,1570,2025-10-24,2025-10-24 22:27:06,completed,43.0,2025-10-24,2025-10-24 23:10:06,True,normal
302,87,1571,2025-10-24,2025-10-24 01:58:36,completed,42.0,2025-10-24,2025-10-24 02:40:36,True,normal
303,88,2281,2025-12-28,2025-12-28 10:55:45,completed,24.0,2025-12-28,2025-12-28 11:19:45,True,normal
304,88,2282,2026-01-04,2026-01-04 21:48:07,completed,7.0,2026-01-04,2026-01-04 21:55:07,True,normal
305,88,2283,2026-01-12,2026-01-12 20:30:41,completed,25.0,2026-01-12,2026-01-12 20:55:41,True,normal
306,88,2284,2026-01-18,2026-01-18 06:28:58,completed,20.0,2026-01-18,2026-01-18 06:48:58,True,normal
307,88,2285,2026-01-19,2026-01-19 22:09:12,completed,19.0,2026-01-19,2026-01-19 22:28:12,True,normal
308,88,2286,2026-01-23,2026-01-23 22:22:47,completed,30.0,2026-01-23,2026-01-23 22:52:47,True,normal
309,88,2287,2026-02-02,2026-02-02 21:53:59,completed,35.0,2026-02-02,2026-02-02 22:28:59,True,normal
310,88,2288,2026-02-08,2026-02-08 15:30:06,completed,68.0,2026-02-08,2026-02-08 16:38:06,True,normal
311,88,2289,2026-02-17,2026-02-17 18:29:26,completed,54.0,2026-02-17,2026-02-17 19:23:26,True,normal
312,88,2290,2026-02-26,2026-02-26 19:15:12,completed,19.0,2026-02-26,2026-02-26 19:34:12,True,normal
313,88,2291,2026-03-02,2026-03-02 16:10:59,completed,45.0,2026-03-02,2026-03-02 16:55:59,True,normal
314,88,2292,2026-03-06,2026-03-06 16:45:23,completed,56.0,2026-03-06,2026-03-06 17:41:23,True,normal
315,89,1664,2025-09-12,2025-09-12 21:15:39,in_progress,32.0,,,True,normal
316,90,1273,2026-02-09,2026-02-09 07:07:21,completed,27.0,2026-02-09,2026-02-09 07:34:21,True,normal
317,90,1274,2026-02-19,2026-02-19 06:44:06,in_progress,8.0,,,True,normal
318,91,1583,2025-02-03,2025-02-03 17:35:36,in_progress,23.0,,,True,normal
319,92,2275,2024-06-15,2024-06-15 21:13:14,completed,49.0,2024-06-15,2024-06-15 22:02:14,True,normal
320,92,2276,2024-06-23,2024-06-23 14:05:38,completed,44.0,2024-06-23,2024-06-23 14:49:38,True,normal
321,92,2277,2024-06-27,2024-06-27 08:16:24,completed,25.0,2024-06-27,2024-06-27 08:41:24,True,normal
322,92,2278,2024-07-05,2024-07-05 17:18:43,completed,91.0,2024-07-05,2024-07-05 18:49:43,True,normal
323,92,2279,2024-07-07,2024-07-07 23:31:44,in_progress,79.0,,,True,normal
324,93,1103,2025-04-17,2025-04-17 13:34:21,completed,45.0,2025-04-17,2025-04-17 14:19:21,True,normal
325,93,1104,,,completed,8.0,2025-04-26,2025-04-26 14:16:18,False,normal
326,93,1105,2025-04-26,2025-04-26 16:01:34,completed,21.0,2025-04-26,2025-04-26 16:22:34,True,normal
327,93,1106,2025-04-26,2025-04-26 11:01:20,completed,26.0,2025-04-26,2025-04-26 11:27:20,True,normal
328,93,1107,2025-04-26,2025-04-26 10:09:31,completed,48.0,2025-04-26,2025-04-26 10:57:31,True,normal
329,93,1108,2025-05-02,2025-05-02 07:41:44,completed,12.0,2025-05-02,2025-05-02 07:53:44,True,normal
330,93,1109,2025-05-05,2025-05-05 22:24:38,completed,25.0,2025-05-05,2025-05-05 22:49:38,True,normal
331,95,170,2025-06-14,2025-06-14 17:37:03,completed,41.0,2025-06-14,2025-06-14 18:18:03,True,normal
332,95,171,,,completed,51.0,2025-06-23,2025-06-23 19:58:46,False,normal
333,95,172,2025-06-27,2025-06-27 06:33:41,completed,75.0,2025-06-27,2025-06-27 07:48:41,True,normal
334,95,173,2025-06-30,2025-06-30 07:34:56,completed,23.0,2025-06-30,2025-06-30 07:57:56,True,normal
335,97,1087,2024-11-13,2024-11-13 13:14:40,completed,45.0,2024-11-13,2024-11-13 13:59:40,True,normal
336,97,1088,2024-11-19,2024-11-19 17:34:58,completed,48.0,2024-11-19,2024-11-19 18:22:58,True,normal
337,97,1089,2024-11-27,2024-11-27 20:33:04,in_progress,39.0,,,True,normal
338,98,97,2025-07-16,2025-07-16 21:54:00,completed,71.0,2025-07-16,2025-07-16 23:05:00,True,normal
339,98,98,2025-08-10,2025-08-10 07:22:43,completed,68.0,2025-08-10,2025-08-10 08:30:43,True,normal
340,98,99,2025-08-19,2025-08-19 20:31:59,completed,250.0,2025-08-19,2025-08-20 19:51:59,True,was_extreme_outlier
341,98,100,2025-09-05,2025-09-05 19:07:47,completed,40.0,2025-09-05,2025-09-05 19:47:47,True,normal
342,99,351,2026-07-24,2026-07-24 22:41:01,completed,62.0,2026-07-24,2026-07-24 23:43:01,True,normal
343,99,352,2026-07-25,2026-07-25 14:55:06,completed,23.0,2026-07-25,2026-07-25 15:18:06,True,normal
344,99,353,2026-08-01,2026-08-01 16:34:51,completed,10.0,2026-08-01,2026-08-01 16:44:51,True,normal
345,99,354,2026-08-07,2026-08-07 19:42:42,completed,15.0,2026-08-07,2026-08-07 19:57:42,True,normal
346,99,355,2026-08-08,2026-08-08 20:40:10,completed,46.0,2026-08-08,2026-08-08 21:26:10,True,normal
347,99,356,2026-08-14,2026-08-14 19:27:28,completed,24.0,2026-08-14,2026-08-14 19:51:28,True,normal
348,99,357,2026-08-22,2026-08-22 09:41:25,completed,15.0,2026-08-22,2026-08-22 09:56:25,True,normal
349,99,358,2026-08-28,2026-08-28 20:43:57,completed,77.0,2026-08-28,2026-08-28 22:00:57,True,normal
350,100,1985,2025-02-16,2025-02-16 15:06:08,completed,53.0,2025-02-16,2025-02-16 15:59:08,True,normal
351,100,1986,2025-03-10,2025-03-10 22:53:31,completed,21.0,2025-03-10,2025-03-10 23:14:31,True,normal
352,100,1987,2025-03-13,2025-03-13 22:34:01,completed,71.0,2025-03-13,2025-03-13 23:45:01,True,normal
353,100,1988,2025-03-18,2025-03-18 21:06:57,completed,73.0,2025-03-18,2025-03-18 22:19:57,True,normal
354,100,1989,2025-04-02,2025-04-02 07:52:08,completed,53.0,2025-04-02,2025-04-02 08:45:08,True,normal
355,101,1943,2026-07-20,2026-07-20 07:07:53,completed,12.0,2026-07-20,2026-07-20 07:19:53,True,normal
356,101,1944,2026-08-08,2026-08-08 20:00:45,completed,26.0,2026-08-08,2026-08-08 20:26:45,True,normal
357,101,1945,2026-08-19,2026-08-19 22:35:53,completed,39.0,2026-08-19,2026-08-19 23:14:53,True,normal
358,101,1946,2026-09-02,2026-09-02 20:49:09,completed,34.0,2026-09-02,2026-09-02 21:23:09,True,normal
359,102,1853,2024-09-25,2024-09-25 20:04:41,completed,21.0,2024-09-25,2024-09-25 20:25:41,True,normal
360,102,1854,2024-10-05,2024-10-05 15:01:25,completed,82.0,2024-10-05,2024-10-05 16:23:25,True,normal
361,102,1855,2024-10-14,2024-10-14 10:54:12,completed,54.0,2024-10-14,2024-10-14 11:48:12,True,normal
362,102,1856,2024-10-17,2024-10-17 02:10:56,completed,84.0,2024-10-17,2024-10-17 03:34:56,True,normal
363,102,1857,2024-10-24,2024-10-24 09:16:50,completed,25.0,2024-10-24,2024-10-24 09:41:50,True,normal
364,102,1858,2024-10-30,2024-10-30 12:51:36,completed,66.0,2024-10-30,2024-10-30 13:57:36,True,normal
365,102,1859,2024-11-02,2024-11-02 16:01:44,completed,41.0,2024-11-02,2024-11-02 16:42:44,True,normal
366,103,1465,2025-11-09,2025-11-09 11:42:38,completed,13.0,2025-11-09,2025-11-09 11:55:38,True,normal
367,103,1466,2025-11-15,2025-11-15 10:46:24,completed,38.0,2025-11-15,2025-11-15 11:24:24,True,normal
368,103,1467,2025-11-22,2025-11-22 21:14:16,in_progress,9.0,,,True,normal
369,104,1030,2025-05-30,2025-05-30 22:42:52,completed,30.0,2025-05-30,2025-05-30 23:12:52,True,normal
370,104,1031,2025-06-07,2025-06-07 10:12:50,completed,20.0,2025-06-07,2025-06-07 10:32:50,True,normal
371,104,1032,2025-06-10,2025-06-10 20:27:40,completed,65.0,2025-06-10,2025-06-10 21:32:40,True,normal
372,104,1033,2025-06-16,2025-06-16 22:53:19,completed,55.0,2025-06-16,2025-06-16 23:48:19,True,normal
373,104,1034,2025-06-19,2025-06-19 21:30:23,completed,40.0,2025-06-19,2025-06-19 22:10:23,True,normal
374,105,1050,2026-02-11,2026-02-11 10:56:41,completed,27.0,2026-02-11,2026-02-11 11:23:41,True,normal
375,105,1051,2026-02-20,2026-02-20 20:19:15,completed,69.0,2026-02-20,2026-02-20 21:28:15,True,normal
376,105,1052,2026-02-26,2026-02-26 22:02:22,completed,22.0,2026-02-26,2026-02-26 22:24:22,True,normal
377,105,1053,2026-03-02,2026-03-02 23:02:38,completed,82.0,2026-03-02,2026-03-03 00:24:38,True,normal
378,105,1054,2026-03-06,2026-03-06 21:03:29,completed,36.0,2026-03-06,2026-03-06 21:39:29,True,normal
379,105,1055,2026-03-08,2026-03-08 19:36:02,completed,27.0,2026-03-08,2026-03-08 20:03:02,True,normal
380,105,1056,2026-03-15,2026-03-15 21:54:37,completed,71.0,2026-03-15,2026-03-15 23:05:37,True,normal
381,105,1057,2026-03-25,2026-03-25 20:43:00,completed,20.0,2026-03-25,2026-03-25 21:03:00,True,normal
382,105,1058,2026-03-25,2026-03-25 19:22:07,completed,11.0,2026-03-25,2026-03-25 19:33:07,True,normal
383,105,1059,2026-04-04,2026-04-04 00:21:01,completed,22.0,2026-04-04,2026-04-04 00:43:01,True,normal
384,105,1060,2026-04-12,2026-04-12 10:04:08,completed,24.0,2026-04-12,2026-04-12 10:28:08,True,normal
385,106,2166,2025-10-05,2025-10-05 10:31:39,completed,62.0,2025-10-05,2025-10-05 11:33:39,True,normal
386,106,2167,2025-10-10,2025-10-10 21:06:07,completed,47.0,2025-10-10,2025-10-10 21:53:07,True,normal
387,106,2168,2025-10-20,2025-10-20 23:10:25,completed,71.0,2025-10-20,2025-10-21 00:21:25,True,normal
388,106,2169,2025-10-27,2025-10-27 19:43:24,completed,34.0,2025-10-27,2025-10-27 20:17:24,True,normal
389,106,2170,2025-11-06,2025-11-06 15:14:33,completed,24.0,2025-11-06,2025-11-06 15:38:33,True,normal
390,107,1137,2025-12-14,2025-12-14 10:48:27,completed,16.0,2025-12-14,2025-12-14 11:04:27,True,normal
391,107,1138,2025-12-23,2025-12-23 20:20:06,completed,25.0,2025-12-23,2025-12-23 20:45:06,True,normal
392,107,1139,2026-01-02,2026-01-02 21:20:48,completed,19.0,2026-01-02,2026-01-02 21:39:48,True,normal
393,107,1140,2026-01-09,2026-01-09 18:30:11,completed,38.0,2026-01-09,2026-01-09 19:08:11,True,normal
394,107,1141,2026-01-10,2026-01-10 14:24:06,completed,14.0,2026-01-10,2026-01-10 14:38:06,True,normal
395,107,1142,2026-01-12,2026-01-12 16:27:46,in_progress,19.0,,,True,normal
396,109,255,2026-06-02,2026-06-02 21:01:32,completed,14.0,2026-06-02,2026-06-02 21:15:32,True,normal
397,109,256,2026-06-03,2026-06-03 19:10:00,completed,34.0,2026-06-03,2026-06-03 19:44:00,True,normal
398,109,257,2026-06-03,2026-06-03 20:27:15,completed,52.0,2026-06-03,2026-06-03 21:19:15,True,normal
399,109,258,2026-06-06,2026-06-06 21:27:47,completed,58.0,2026-06-06,2026-06-06 22:25:47,True,normal
400,109,259,2026-06-06,2026-06-06 11:39:52,completed,58.0,2026-06-06,2026-06-06 12:37:52,True,normal
401,109,260,2026-06-08,2026-06-08 20:46:26,completed,53.0,2026-06-08,2026-06-08 21:39:26,True,normal
402,110,2463,2025-06-06,2025-06-06 21:52:49,completed,27.0,2025-06-06,2025-06-06 22:19:49,True,normal
403,110,2464,2025-06-14,2025-06-14 21:42:18,in_progress,40.0,,,True,normal
404,111,1103,2026-02-24,2026-02-24 13:02:54,completed,46.0,2026-02-24,2026-02-24 13:48:54,True,normal
405,111,1104,2026-03-04,2026-03-04 08:16:08,completed,12.0,2026-03-04,2026-03-04 08:28:08,True,normal
406,111,1105,2026-03-09,2026-03-09 20:04:07,completed,22.0,2026-03-09,2026-03-09 20:26:07,True,normal
407,111,1106,2026-03-13,2026-03-13 20:12:57,completed,22.0,2026-03-13,2026-03-13 20:34:57,True,normal
408,111,1107,2026-03-16,2026-03-16 22:23:14,completed,82.0,2026-03-16,2026-03-16 23:45:14,True,normal
409,111,1108,2026-03-17,2026-03-17 22:42:37,completed,21.0,2026-03-17,2026-03-17 23:03:37,True,normal
410,111,1109,2026-03-18,2026-03-18 02:09:43,completed,42.0,2026-03-18,2026-03-18 02:51:43,True,normal
411,111,1110,2026-03-28,2026-03-28 12:50:21,completed,22.0,2026-03-28,2026-03-28 13:12:21,True,normal
412,111,1111,2026-04-04,2026-04-04 08:27:09,completed,47.0,2026-04-04,2026-04-04 09:14:09,True,normal
413,111,1112,2026-04-05,2026-04-05 14:52:39,completed,53.0,2026-04-05,2026-04-05 15:45:39,True,normal
414,111,1113,2026-04-06,2026-04-06 20:04:50,completed,67.0,2026-04-06,2026-04-06 21:11:50,True,normal
415,111,1114,2026-04-09,2026-04-09 19:49:01,completed,26.0,2026-04-09,2026-04-09 20:15:01,True,normal
416,112,2352,2023-12-23,2023-12-23 16:22:54,completed,,2023-12-23,2023-12-23 16:46:54,True,was_negative
417,112,2353,,,completed,60.0,2023-12-24,2023-12-24 11:20:03,False,normal
418,112,2354,2023-12-26,2023-12-26 21:24:47,completed,,2023-12-26,2023-12-26 21:54:47,True,was_negative
419,112,2355,2024-01-03,2024-01-03 22:47:19,completed,29.0,2024-01-03,2024-01-03 23:16:19,True,normal
420,112,2356,2024-01-03,2024-01-03 17:48:25,completed,79.0,2024-01-03,2024-01-03 19:07:25,True,normal
421,112,2357,2024-01-13,2024-01-13 15:46:50,completed,17.0,2024-01-13,2024-01-13 16:03:50,True,normal
422,112,2358,2024-01-19,2024-01-19 07:45:46,completed,19.0,2024-01-19,2024-01-19 08:04:46,True,normal
423,114,432,2026-03-12,2026-03-12 19:08:28,completed,17.0,2026-03-12,2026-03-12 19:25:28,True,normal
424,114,433,2026-03-12,2026-03-12 12:17:24,completed,16.0,2026-03-12,2026-03-12 12:33:24,True,normal
425,114,434,2026-03-20,2026-03-20 08:34:42,completed,52.0,2026-03-20,2026-03-20 09:26:42,True,normal
426,114,435,2026-03-25,2026-03-25 21:43:46,in_progress,12.0,,,True,normal
427,116,1030,2026-06-03,2026-06-03 12:36:43,completed,24.0,2026-06-03,2026-06-03 13:00:43,True,normal
428,117,1066,2024-12-17,2024-12-17 20:29:47,completed,10.0,2024-12-17,2024-12-17 20:39:47,True,normal
429,117,1067,2024-12-21,2024-12-21 09:02:01,completed,58.0,2024-12-21,2024-12-21 10:00:01,True,normal
430,117,1068,,,completed,46.0,2024-12-22,2024-12-22 21:16:58,False,normal
431,117,1069,2024-12-23,2024-12-23 15:50:01,completed,64.0,2024-12-23,2024-12-23 16:54:01,True,normal
432,117,1070,,,completed,35.0,2025-01-02,2025-01-02 08:48:29,False,normal
433,117,1071,2025-01-07,2025-01-07 21:48:05,completed,50.0,2025-01-07,2025-01-07 22:38:05,True,normal
434,117,1072,2025-01-17,2025-01-17 15:38:30,completed,22.0,2025-01-17,2025-01-17 16:00:30,True,normal
435,117,1073,2025-01-23,2025-01-23 08:11:29,completed,66.0,2025-01-23,2025-01-23 09:17:29,True,normal
436,117,1074,2025-01-24,2025-01-24 20:07:44,completed,28.0,2025-01-24,2025-01-24 20:35:44,True,normal
437,117,1075,2025-02-01,2025-02-01 20:15:37,completed,7.0,2025-02-01,2025-02-01 20:22:37,True,normal
438,117,1076,2025-02-02,2025-02-02 20:59:49,completed,49.0,2025-02-02,2025-02-02 21:48:49,True,normal
439,118,2014,2026-03-14,2026-03-14 14:12:34,completed,57.0,2026-03-14,2026-03-14 15:09:34,True,normal
440,118,2015,2026-03-22,2026-03-22 23:10:46,completed,37.0,2026-03-22,2026-03-22 23:47:46,True,normal
441,118,2016,2026-04-01,2026-04-01 22:42:24,completed,80.0,2026-04-01,2026-04-02 00:02:24,True,normal
442,118,2017,2026-04-05,2026-04-05 11:31:27,completed,37.0,2026-04-05,2026-04-05 12:08:27,True,normal
443,118,2018,2026-04-08,2026-04-08 07:29:26,completed,5.0,2026-04-08,2026-04-08 07:34:26,True,normal
444,118,2019,2026-04-18,2026-04-18 11:18:32,completed,24.0,2026-04-18,2026-04-18 11:42:32,True,normal
445,118,2020,2026-04-27,2026-04-27 19:56:59,completed,20.0,2026-04-27,2026-04-27 20:16:59,True,normal
446,119,2069,2026-04-23,2026-04-23 20:37:32,completed,61.0,2026-04-23,2026-04-23 21:38:32,True,normal
447,119,2070,2026-04-23,2026-04-23 22:00:01,in_progress,40.0,,,True,normal
448,120,888,2026-07-23,2026-07-23 18:14:44,completed,51.0,2026-07-23,2026-07-23 19:05:44,True,normal
449,120,889,2026-07-28,2026-07-28 22:49:45,completed,49.0,2026-07-28,2026-07-28 23:38:45,True,normal
450,120,890,2026-08-06,2026-08-06 19:03:24,completed,23.0,2026-08-06,2026-08-06 19:26:24,True,normal
451,120,891,2026-08-09,2026-08-09 10:24:47,completed,52.0,2026-08-09,2026-08-09 11:16:47,True,normal
452,120,892,2026-08-11,2026-08-11 19:08:32,completed,78.0,2026-08-11,2026-08-11 20:26:32,True,normal
453,120,893,2026-08-18,2026-08-18 08:07:28,completed,46.0,2026-08-18,2026-08-18 08:53:28,True,normal
454,120,894,2026-08-24,2026-08-24 19:43:28,completed,29.0,2026-08-24,2026-08-24 20:12:28,True,normal
455,120,895,2026-09-01,2026-09-01 19:18:37,completed,47.0,2026-09-01,2026-09-01 20:05:37,True,normal
456,120,896,2026-09-10,2026-09-10 22:08:06,completed,29.0,2026-09-10,2026-09-10 22:37:06,True,normal
457,120,897,2026-09-11,2026-09-11 21:26:22,completed,64.0,2026-09-11,2026-09-11 22:30:22,True,normal
458,120,898,2026-09-12,2026-09-12 08:57:00,completed,29.0,2026-09-12,2026-09-12 09:26:00,True,normal
459,120,899,2026-09-19,2026-09-19 20:55:45,completed,15.0,2026-09-19,2026-09-19 21:10:45,True,normal
